,datetime,open,high,low,close,volume
8254,2020-08-17 15:00:00,12177.96,12490.0,12145.0,12443.99,47777.619
8255,2020-08-17 16:00:00,12443.99,12499.42,12353.73,12403.73,26241.736
8256,2020-08-17 17:00:00,12405.79,12445.29,12365.25,12399.95,12643.488
8257,2020-08-17 18:00:00,12400.17,12423.3,12291.99,12331.71,13153.379
8258,2020-08-17 19:00:00,12331.31,12368.06,12290.55,12349.85,10529.961
8259,2020-08-17 20:00:00,12350.16,12383.46,12305.0,12332.55,7307.266
8260,2020-08-17 21:00:00,12332.55,12368.17,12300.21,12332.98,4763.741
8261,2020-08-17 22:00:00,12332.98,12400.0,12329.78,12386.91,6748.342
8262,2020-08-17 23:00:00,12386.92,12421.0,12224.88,12298.06,20809.567
8263,2020-08-18 00:00:00,12298.06,12362.0,12296.19,12355.55,9071.154
8264,2020-08-18 01:00:00,12355.38,12403.0,12320.0,12342.7,9435.744
8265,2020-08-18 02:00:00,12342.01,12365.0,12306.27,12365.0,5646.235
8266,2020-08-18 03:00:00,12365.0,12372.0,12291.0,12318.35,7675.139
8267,2020-08-18 04:00:00,12318.35,12328.62,12235.73,12260.99,9532.689
8268,2020-08-18 05:00:00,12262.28,12293.0,12221.0,12243.3,8282.424
8269,2020-08-18 06:00:00,12242.68,12283.7,12206.0,12272.5,8770.702
8270,2020-08-18 07:00:00,12272.5,12282.79,12236.0,12275.56,4411.273
8271,2020-08-18 08:00:00,12275.62,12300.0,12262.46,12267.48,5097.227
8272,2020-08-18 09:00:00,12267.72,12275.46,12230.0,12239.75,5495.005
8273,2020-08-18 10:00:00,12239.99,12321.0,12192.9,12295.39,13242.242
8274,2020-08-18 11:00:00,12295.0,12300.31,12175.0,12188.31,10523.872
8275,2020-08-18 12:00:00,12188.0,12268.69,12180.0,12267.25,11619.071
8276,2020-08-18 13:00:00,12267.25,12280.0,12024.99,12181.03,24362.242
8277,2020-08-18 14:00:00,12181.0,12209.6,11810.0,11953.93,71216.829
8278,2020-08-18 15:00:00,11954.46,12048.0,11924.46,11950.01,22906.958
8279,2020-08-18 16:00:00,11950.01,12030.0,11866.6,12001.85,18930.28
8280,2020-08-18 17:00:00,12002.99,12059.9,11984.04,12002.58,9946.927
8281,2020-08-18 18:00:00,12002.58,12027.97,11955.04,11996.48,6933.332
8282,2020-08-18 19:00:00,11996.48,12046.08,11985.87,11999.95,4551.658
8283,2020-08-18 20:00:00,11999.96,12055.13,11995.27,12039.0,5387.037
8284,2020-08-18 21:00:00,12039.0,12100.0,12030.0,12075.48,6546.807
8285,2020-08-18 22:00:00,12075.48,12097.48,12040.43,12061.34,4355.594
8286,2020-08-18 23:00:00,12061.34,12062.99,11957.38,11960.79,7409.447
8287,2020-08-19 00:00:00,11962.03,12017.73,11931.0,12000.96,7008.93
8288,2020-08-19 01:00:00,12000.96,12037.05,11970.34,11984.44,4050.584
8289,2020-08-19 02:00:00,11983.64,11988.0,11908.0,11929.44,8875.918
8290,2020-08-19 03:00:00,11929.44,11957.53,11840.31,11855.34,12418.252
8291,2020-08-19 04:00:00,11855.33,11891.13,11642.02,11766.81,42165.471
8292,2020-08-19 05:00:00,11768.23,11800.91,11701.5,11725.19,14126.742
8293,2020-08-19 06:00:00,11725.19,11766.94,11620.0,11743.28,25117.403
8294,2020-08-19 07:00:00,11743.28,11833.0,11731.94,11830.99,11661.751
8295,2020-08-19 08:00:00,11830.99,11848.24,11773.76,11798.25,9520.325
8296,2020-08-19 09:00:00,11798.66,11859.59,11794.0,11801.54,8315.529
8297,2020-08-19 10:00:00,11801.16,11812.04,11741.87,11808.96,8936.672
8298,2020-08-19 11:00:00,11808.97,11876.71,11790.05,11850.9,11221.311
8299,2020-08-19 12:00:00,11850.82,11868.99,11803.0,11863.66,8289.248
8300,2020-08-19 13:00:00,11863.66,11922.5,11816.02,11874.62,12809.47
8301,2020-08-19 14:00:00,11874.63,11885.85,11738.0,11758.28,12580.857
8302,2020-08-19 15:00:00,11758.24,11781.02,11705.05,11735.22,15551.428
8303,2020-08-19 16:00:00,11735.02,11796.0,11661.0,11757.35,19101.095
8304,2020-08-19 17:00:00,11757.52,11788.59,11722.11,11787.01,8745.142
8305,2020-08-19 18:00:00,11787.01,11788.0,11666.0,11747.21,17272.977
8306,2020-08-19 19:00:00,11746.23,11760.55,11651.0,11663.56,14056.969
8307,2020-08-19 20:00:00,11663.55,11729.2,11574.78,11722.87,21370.779
8308,2020-08-19 21:00:00,11723.01,11768.44,11701.75,11714.58,6666.643
8309,2020-08-19 22:00:00,11714.64,11780.0,11693.0,11745.9,7786.164
8310,2020-08-19 23:00:00,11745.9,11769.91,11708.7,11763.87,5617.406
8311,2020-08-20 00:00:00,11763.88,11833.97,11753.83,11796.12,9913.761
8312,2020-08-20 01:00:00,11796.22,11818.88,11755.0,11763.42,4759.2
8313,2020-08-20 02:00:00,11764.48,11778.09,11705.0,11747.01,6397.882
8314,2020-08-20 03:00:00,11747.01,11762.36,11698.0,11707.83,5212.052
8315,2020-08-20 04:00:00,11707.82,11746.25,11686.06,11725.98,4694.021
8316,2020-08-20 05:00:00,11725.99,11726.76,11690.0,11702.6,4536.425
8317,2020-08-20 06:00:00,11702.6,11796.39,11676.03,11769.72,8200.77
8318,2020-08-20 07:00:00,11769.71,11776.92,11705.0,11710.37,4790.498
8319,2020-08-20 08:00:00,11710.69,11782.59,11690.47,11767.3,8185.778
8320,2020-08-20 09:00:00,11767.3,11811.29,11745.9,11788.0,6810.41
8321,2020-08-20 10:00:00,11788.0,11810.0,11757.04,11783.98,5032.896
8322,2020-08-20 11:00:00,11783.98,11825.25,11744.94,11825.0,6279.774
8323,2020-08-20 12:00:00,11825.0,11850.0,11786.0,11791.3,6618.228
8324,2020-08-20 13:00:00,11791.3,11830.0,11743.08,11824.93,7761.934
8325,2020-08-20 14:00:00,11824.94,11875.0,11800.0,11849.56,6944.71
8326,2020-08-20 15:00:00,11849.46,11867.99,11820.04,11860.95,5960.129
8327,2020-08-20 16:00:00,11861.0,11886.0,11831.0,11849.99,6273.894
8328,2020-08-20 17:00:00,11849.99,11862.33,11820.33,11824.2,3811.371
8329,2020-08-20 18:00:00,11824.21,11876.0,11824.04,11867.46,3536.084
8330,2020-08-20 19:00:00,11867.45,11880.0,11845.19,11851.93,2568.177
8331,2020-08-20 20:00:00,11851.79,11885.0,11850.0,11859.4,2795.776
8332,2020-08-20 21:00:00,11859.4,11888.0,11821.14,11833.44,3998.011
8333,2020-08-20 22:00:00,11833.45,11845.61,11811.36,11830.31,3061.371
8334,2020-08-20 23:00:00,11830.31,11876.1,11826.0,11857.92,2837.892
8335,2020-08-21 00:00:00,11858.53,11882.68,11829.54,11835.74,3677.273
8336,2020-08-21 01:00:00,11835.73,11840.26,11793.0,11810.89,4527.027
8337,2020-08-21 02:00:00,11810.89,11834.96,11801.14,11802.21,2973.87
8338,2020-08-21 03:00:00,11802.22,11876.1,11785.06,11870.5,5073.606
8339,2020-08-21 04:00:00,11870.47,11878.65,11840.0,11874.62,3549.036
8340,2020-08-21 05:00:00,11874.62,11877.48,11843.86,11853.49,2823.744
8341,2020-08-21 06:00:00,11853.49,11854.41,11813.75,11829.55,3427.611
8342,2020-08-21 07:00:00,11829.54,11864.0,11815.63,11842.01,3904.809
8343,2020-08-21 08:00:00,11842.01,11842.01,11801.0,11834.45,5736.06
8344,2020-08-21 09:00:00,11834.44,11838.94,11770.75,11782.58,5087.784
8345,2020-08-21 10:00:00,11782.91,11797.44,11738.0,11770.29,8952.68
8346,2020-08-21 11:00:00,11770.62,11777.17,11695.7,11721.84,8346.999
8347,2020-08-21 12:00:00,11721.83,11780.0,11628.79,11765.44,22110.542
8348,2020-08-21 13:00:00,11765.35,11773.0,11692.27,11706.01,7442.658
8349,2020-08-21 14:00:00,11706.01,11755.0,11682.57,11742.06,7812.469
8350,2020-08-21 15:00:00,11742.06,11768.0,11720.0,11725.67,4749.762
8351,2020-08-21 16:00:00,11725.86,11754.99,11665.0,11667.59,6859.519
8352,2020-08-21 17:00:00,11667.46,11777.0,11608.08,11702.76,20049.962
8353,2020-08-21 18:00:00,11702.77,11707.18,11615.0,11677.79,10809.798
8354,2020-08-21 19:00:00,11677.78,11726.0,11671.03,11679.24,6036.894
8355,2020-08-21 20:00:00,11679.69,11717.41,11621.0,11623.07,5442.018
8356,2020-08-21 21:00:00,11623.32,11658.25,11491.0,11540.97,28516.638
8357,2020-08-21 22:00:00,11540.97,11598.98,11522.79,11559.74,8547.354
8358,2020-08-21 23:00:00,11559.74,11585.0,11495.11,11538.53,8648.423
8359,2020-08-22 00:00:00,11538.53,11549.16,11410.0,11429.2,20139.798
8360,2020-08-22 01:00:00,11429.2,11470.22,11385.06,11461.0,11679.722
8361,2020-08-22 02:00:00,11461.01,11492.0,11433.0,11464.37,5285.148
8362,2020-08-22 03:00:00,11464.47,11486.89,11443.79,11478.46,3727.614
8363,2020-08-22 04:00:00,11478.46,11478.47,11417.86,11429.26,3740.137
8364,2020-08-22 05:00:00,11429.26,11485.0,11429.26,11477.85,4130.268
8365,2020-08-22 06:00:00,11477.85,11596.0,11477.58,11566.84,10538.516
8366,2020-08-22 07:00:00,11566.84,11594.56,11535.32,11584.77,4699.282
8367,2020-08-22 08:00:00,11584.77,11625.0,11555.69,11579.28,8133.933
8368,2020-08-22 09:00:00,11579.28,11590.35,11550.4,11590.35,3626.285
8369,2020-08-22 10:00:00,11590.35,11603.78,11567.02,11576.36,4017.819
8370,2020-08-22 11:00:00,11576.95,11584.95,11550.0,11566.0,3528.175
8371,2020-08-22 12:00:00,11566.0,11616.0,11565.99,11593.3,5019.754
8372,2020-08-22 13:00:00,11593.3,11605.01,11565.34,11600.0,3103.073
8373,2020-08-22 14:00:00,11600.0,11645.66,11573.41,11624.79,5458.256
8374,2020-08-22 15:00:00,11624.82,11639.0,11582.42,11587.13,3880.702
8375,2020-08-22 16:00:00,11587.0,11598.1,11560.0,11591.0,4326.608
8376,2020-08-22 17:00:00,11591.01,11616.97,11564.28,11606.42,3710.318
8377,2020-08-22 18:00:00,11606.27,11625.97,11600.0,11607.32,1836.467
8378,2020-08-22 19:00:00,11607.25,11615.0,11586.07,11595.63,1659.845
8379,2020-08-22 20:00:00,11595.63,11618.0,11577.7,11613.8,2063.76
8380,2020-08-22 21:00:00,11613.8,11686.66,11603.84,11672.89,5814.338
8381,2020-08-22 22:00:00,11672.95,11688.72,11641.0,11667.47,3503.418
8382,2020-08-22 23:00:00,11667.48,11689.08,11661.0,11670.47,3073.494
8383,2020-08-23 00:00:00,11670.48,11695.9,11625.84,11649.99,4616.602
8384,2020-08-23 01:00:00,11650.0,11654.99,11621.39,11648.83,2531.755
8385,2020-08-23 02:00:00,11648.83,11657.7,11611.0,11614.34,2594.861
8386,2020-08-23 03:00:00,11614.33,11633.3,11592.29,11605.59,3071.672
8387,2020-08-23 04:00:00,11605.59,11619.9,11591.0,11607.98,2342.602
8388,2020-08-23 05:00:00,11607.99,11607.99,11565.0,11583.16,3582.434
8389,2020-08-23 06:00:00,11583.16,11617.23,11572.09,11611.38,2948.867
8390,2020-08-23 07:00:00,11611.38,11626.82,11606.66,11621.61,2080.666
8391,2020-08-23 08:00:00,11621.6,11624.0,11575.0,11578.12,3813.518
8392,2020-08-23 09:00:00,11578.12,11607.79,11551.33,11593.86,3110.189
8393,2020-08-23 10:00:00,11593.86,11594.2,11530.7,11535.64,4969.51
8394,2020-08-23 11:00:00,11535.64,11563.1,11522.15,11532.84,4651.458
8395,2020-08-23 12:00:00,11532.84,11568.23,11529.13,11565.98,3854.089
8396,2020-08-23 13:00:00,11565.98,11675.0,11554.0,11596.06,13693.68
8397,2020-08-23 14:00:00,11596.07,11628.44,11582.0,11624.02,4244.21
8398,2020-08-23 15:00:00,11624.02,11662.53,11612.84,11655.48,5554.839
8399,2020-08-23 16:00:00,11655.47,11663.28,11626.62,11639.71,2737.71
8400,2020-08-23 17:00:00,11639.71,11662.25,11625.0,11636.78,2491.575
8401,2020-08-23 18:00:00,11636.78,11682.01,11632.1,11667.95,3794.03
8402,2020-08-23 19:00:00,11668.28,11698.0,11655.31,11686.39,4025.247
8403,2020-08-23 20:00:00,11686.4,11724.0,11670.56,11671.77,6253.731
8404,2020-08-23 21:00:00,11671.77,11681.22,11644.01,11673.66,3984.717
8405,2020-08-23 22:00:00,11673.66,11689.9,11645.03,11653.19,2391.849
8406,2020-08-23 23:00:00,11653.19,11682.5,11650.0,11654.0,2268.222
8407,2020-08-24 00:00:00,11654.0,11656.86,11595.0,11634.99,6577.091
8408,2020-08-24 01:00:00,11634.99,11640.0,11608.08,11637.82,2851.158
8409,2020-08-24 02:00:00,11637.82,11672.85,11637.82,11654.9,3432.465
8410,2020-08-24 03:00:00,11654.89,11695.13,11649.78,11687.61,3725.446
8411,2020-08-24 04:00:00,11687.61,11699.75,11663.0,11682.82,2523.7
8412,2020-08-24 05:00:00,11682.83,11686.57,11655.28,11659.83,2012.527
8413,2020-08-24 06:00:00,11659.83,11762.3,11645.71,11755.1,9176.055
8414,2020-08-24 07:00:00,11755.11,11780.0,11744.15,11761.52,7455.114
8415,2020-08-24 08:00:00,11762.14,11815.48,11762.14,11785.34,8045.042
8416,2020-08-24 09:00:00,11785.82,11794.16,11761.05,11786.96,3188.374
8417,2020-08-24 10:00:00,11786.97,11804.96,11768.17,11777.98,4292.469
8418,2020-08-24 11:00:00,11777.98,11831.96,11777.98,11799.0,6267.987
8419,2020-08-24 12:00:00,11798.99,11825.0,11776.0,11778.49,4359.021
8420,2020-08-24 13:00:00,11779.06,11796.0,11762.0,11767.15,4422.494
8421,2020-08-24 14:00:00,11767.17,11795.74,11732.35,11736.5,8282.359
8422,2020-08-24 15:00:00,11736.5,11770.29,11731.29,11768.0,4765.413
8423,2020-08-24 16:00:00,11767.87,11788.66,11742.36,11763.0,3916.062
8424,2020-08-24 17:00:00,11762.99,11766.8,11738.67,11751.32,2371.235
8425,2020-08-24 18:00:00,11751.32,11760.0,11725.41,11738.78,4084.353
8426,2020-08-24 19:00:00,11738.78,11758.94,11706.61,11755.27,4307.289
8427,2020-08-24 20:00:00,11755.26,11755.26,11711.0,11732.0,2853.856
8428,2020-08-24 21:00:00,11732.0,11775.69,11722.0,11760.87,3445.411
8429,2020-08-24 22:00:00,11760.87,11765.34,11735.13,11757.97,2583.284
8430,2020-08-24 23:00:00,11757.96,11790.0,11752.37,11753.3,3842.92
8431,2020-08-25 00:00:00,11753.29,11768.67,11735.12,11742.45,3929.455
8432,2020-08-25 01:00:00,11742.45,11770.0,11737.7,11764.16,1983.723
8433,2020-08-25 02:00:00,11764.15,11764.51,11681.8,11685.98,8358.274
8434,2020-08-25 03:00:00,11685.98,11701.14,11660.05,11675.08,6695.884
8435,2020-08-25 04:00:00,11675.08,11694.56,11655.0,11684.59,4173.633
8436,2020-08-25 05:00:00,11684.58,11704.68,11668.69,11670.0,2598.821
8437,2020-08-25 06:00:00,11670.0,11673.58,11591.12,11616.84,10152.838
8438,2020-08-25 07:00:00,11616.99,11617.0,11556.0,11594.96,9629.581
8439,2020-08-25 08:00:00,11594.96,11596.58,11518.92,11588.06,11155.737
8440,2020-08-25 09:00:00,11588.07,11607.35,11573.7,11604.99,4688.051
8441,2020-08-25 10:00:00,11604.99,11660.0,11585.0,11644.63,6532.134
8442,2020-08-25 11:00:00,11644.84,11662.71,11615.44,11622.01,5142.475
8443,2020-08-25 12:00:00,11622.01,11622.01,11460.0,11502.75,26288.122
8444,2020-08-25 13:00:00,11502.05,11544.59,11404.43,11456.53,18271.872
8445,2020-08-25 14:00:00,11456.53,11456.53,11344.4,11405.1,25967.216
8446,2020-08-25 15:00:00,11405.09,11443.48,11360.0,11431.11,11019.179
8447,2020-08-25 16:00:00,11431.1,11459.38,11311.29,11343.84,13892.463
8448,2020-08-25 17:00:00,11343.85,11367.72,11183.32,11243.99,32894.671
8449,2020-08-25 18:00:00,11243.98,11315.0,11130.0,11305.0,24425.734
8450,2020-08-25 19:00:00,11305.0,11341.0,11261.16,11304.62,9374.975
8451,2020-08-25 20:00:00,11304.74,11338.04,11234.13,11268.01,11432.402
8452,2020-08-25 21:00:00,11268.0,11320.0,11268.0,11302.62,3540.795
8453,2020-08-25 22:00:00,11302.61,11395.0,11302.0,11363.2,9295.955
8454,2020-08-25 23:00:00,11363.19,11388.26,11327.0,11327.17,5790.781
8455,2020-08-26 00:00:00,11327.18,11339.98,11257.71,11288.93,7270.686
8456,2020-08-26 01:00:00,11288.93,11357.0,11288.93,11343.22,4825.045
8457,2020-08-26 02:00:00,11343.22,11408.95,11342.86,11399.54,5531.706
8458,2020-08-26 03:00:00,11399.42,11407.98,11333.43,11370.99,5069.518
8459,2020-08-26 04:00:00,11370.99,11400.0,11353.0,11358.94,4473.087
8460,2020-08-26 05:00:00,11359.09,11398.8,11359.09,11367.16,3382.372
8461,2020-08-26 06:00:00,11367.17,11375.43,11311.0,11330.01,7292.432
8462,2020-08-26 07:00:00,11330.01,11371.4,11303.81,11353.29,5526.968
8463,2020-08-26 08:00:00,11353.3,11381.16,11337.37,11367.33,4879.428
8464,2020-08-26 09:00:00,11367.32,11384.0,11352.98,11373.88,3622.526
8465,2020-08-26 10:00:00,11372.87,11450.47,11372.87,11398.76,11410.408
8466,2020-08-26 11:00:00,11399.37,11442.74,11376.2,11385.43,6740.759
8467,2020-08-26 12:00:00,11385.43,11422.0,11271.08,11318.07,16393.449
8468,2020-08-26 13:00:00,11318.07,11429.21,11255.95,11405.22,17431.699
8469,2020-08-26 14:00:00,11405.19,11510.35,11402.73,11450.0,21426.404
8470,2020-08-26 15:00:00,11449.94,11494.53,11449.94,11484.57,6063.228
8471,2020-08-26 16:00:00,11484.57,11548.68,11453.8,11472.0,11665.582
8472,2020-08-26 17:00:00,11472.01,11498.26,11446.42,11459.67,5679.063
8473,2020-08-26 18:00:00,11459.67,11480.0,11436.31,11450.7,3833.717
8474,2020-08-26 19:00:00,11452.18,11485.0,11447.15,11468.81,3097.177
8475,2020-08-26 20:00:00,11468.81,11512.66,11466.0,11507.41,3477.796
8476,2020-08-26 21:00:00,11507.87,11510.9,11466.0,11471.6,3070.712
8477,2020-08-26 22:00:00,11471.6,11481.99,11438.82,11453.36,4532.964
8478,2020-08-26 23:00:00,11453.36,11487.6,11438.0,11466.22,3608.298
8479,2020-08-27 00:00:00,11466.22,11486.61,11448.0,11459.85,3694.434
8480,2020-08-27 01:00:00,11459.86,11473.0,11384.0,11405.51,5830.647
8481,2020-08-27 02:00:00,11405.51,11405.51,11366.22,11382.81,6276.55
8482,2020-08-27 03:00:00,11382.8,11422.9,11378.84,11388.76,4479.931
8483,2020-08-27 04:00:00,11388.76,11414.0,11370.0,11372.34,3484.157
8484,2020-08-27 05:00:00,11372.34,11391.51,11335.0,11355.53,5616.987
8485,2020-08-27 06:00:00,11355.53,11408.23,11338.88,11391.01,5777.302
8486,2020-08-27 07:00:00,11391.02,11418.29,11377.7,11411.33,3733.079
8487,2020-08-27 08:00:00,11411.32,11411.32,11370.0,11373.55,3051.678
8488,2020-08-27 09:00:00,11373.55,11454.08,11370.01,11423.23,6400.417
8489,2020-08-27 10:00:00,11423.24,11439.94,11356.27,11375.88,7688.305
8490,2020-08-27 11:00:00,11375.69,11384.19,11305.0,11316.77,7645.44
8491,2020-08-27 12:00:00,11316.77,11385.0,11278.08,11358.9,13530.006
8492,2020-08-27 13:00:00,11358.91,11593.0,11344.68,11407.79,55807.317
8493,2020-08-27 14:00:00,11407.79,11415.99,11257.8,11319.87,26300.185
8494,2020-08-27 15:00:00,11319.86,11343.58,11294.84,11329.47,7042.561
8495,2020-08-27 16:00:00,11329.47,11371.0,11265.1,11279.01,12059.849
8496,2020-08-27 17:00:00,11279.01,11279.01,11130.82,11197.94,36577.268
8497,2020-08-27 18:00:00,11197.94,11279.0,11170.0,11262.03,11838.44
8498,2020-08-27 19:00:00,11262.03,11295.08,11242.57,11251.34,5612.236
8499,2020-08-27 20:00:00,11251.34,11310.0,11232.33,11261.56,7236.665
8500,2020-08-27 21:00:00,11261.56,11303.8,11246.0,11293.69,3504.461
8501,2020-08-27 22:00:00,11293.69,11335.0,11266.06,11271.56,5683.697
8502,2020-08-27 23:00:00,11271.56,11344.9,11271.56,11335.53,4906.73
8503,2020-08-28 00:00:00,11335.83,11365.5,11283.19,11357.65,8393.932
8504,2020-08-28 01:00:00,11358.01,11386.76,11338.15,11382.26,5990.442
8505,2020-08-28 02:00:00,11382.3,11390.0,11362.03,11376.83,3369.139
8506,2020-08-28 03:00:00,11376.83,11400.0,11351.51,11383.95,4504.716
8507,2020-08-28 04:00:00,11383.87,11397.95,11363.8,11396.55,2554.586
8508,2020-08-28 05:00:00,11396.55,11410.39,11370.93,11399.78,3292.072
8509,2020-08-28 06:00:00,11399.78,11447.62,11390.0,11434.96,6986.36
8510,2020-08-28 07:00:00,11434.96,11441.57,11371.27,11382.52,6252.771
8511,2020-08-28 08:00:00,11382.52,11422.83,11360.0,11398.29,5870.065
8512,2020-08-28 09:00:00,11398.29,11463.0,11398.0,11443.31,8818.201
8513,2020-08-28 10:00:00,11443.31,11455.05,11406.05,11439.96,6543.062
8514,2020-08-28 11:00:00,11439.96,11480.0,11422.0,11474.99,5581.731
8515,2020-08-28 12:00:00,11476.12,11486.63,11426.0,11443.76,7591.393
8516,2020-08-28 13:00:00,11445.16,11464.0,11429.0,11463.95,3466.997
8517,2020-08-28 14:00:00,11463.96,11469.97,11401.0,11439.3,6668.108
8518,2020-08-28 15:00:00,11439.31,11538.6,11435.53,11531.42,12892.781
8519,2020-08-28 16:00:00,11531.42,11544.88,11494.42,11514.35,7579.532
8520,2020-08-28 17:00:00,11514.22,11525.0,11464.42,11477.7,5346.584
8521,2020-08-28 18:00:00,11477.7,11514.0,11472.58,11482.12,3336.0
8522,2020-08-28 19:00:00,11482.11,11525.4,11481.72,11501.01,2748.914
8523,2020-08-28 20:00:00,11501.0,11509.67,11481.72,11493.34,2589.888
8524,2020-08-28 21:00:00,11493.34,11505.31,11466.78,11492.13,2634.239
8525,2020-08-28 22:00:00,11491.8,11498.1,11456.34,11472.95,2457.926
8526,2020-08-28 23:00:00,11472.94,11538.72,11468.0,11526.85,4008.188
8527,2020-08-29 00:00:00,11526.85,11543.0,11475.31,11491.45,3915.126
8528,2020-08-29 01:00:00,11491.45,11506.76,11466.0,11482.31,2801.253
8529,2020-08-29 02:00:00,11482.3,11496.07,11465.0,11476.55,1669.886
8530,2020-08-29 03:00:00,11476.55,11515.01,11469.79,11504.01,2563.432
8531,2020-08-29 04:00:00,11504.0,11507.03,11482.62,11501.33,1290.072
8532,2020-08-29 05:00:00,11501.33,11515.0,11485.0,11508.14,2156.988
8533,2020-08-29 06:00:00,11508.15,11530.97,11501.0,11524.02,3177.449
8534,2020-08-29 07:00:00,11524.02,11582.0,11504.15,11558.99,7925.611
8535,2020-08-29 08:00:00,11558.99,11573.32,11527.19,11533.99,3490.934
8536,2020-08-29 09:00:00,11534.0,11555.0,11520.94,11546.28,2584.254
8537,2020-08-29 10:00:00,11546.19,11551.33,11430.01,11458.0,10287.451
8538,2020-08-29 11:00:00,11458.0,11478.0,11419.34,11450.19,5935.27
8539,2020-08-29 12:00:00,11450.18,11488.38,11440.0,11465.45,3715.919
8540,2020-08-29 13:00:00,11465.45,11474.0,11438.0,11441.61,2832.449
8541,2020-08-29 14:00:00,11441.62,11498.0,11438.36,11495.5,3624.249
8542,2020-08-29 15:00:00,11495.02,11515.0,11477.0,11501.59,4016.713
8543,2020-08-29 16:00:00,11501.59,11514.28,11480.0,11512.23,2653.74
8544,2020-08-29 17:00:00,11512.23,11538.49,11498.0,11513.5,3843.206
8545,2020-08-29 18:00:00,11513.5,11547.4,11513.49,11527.69,2252.494
8546,2020-08-29 19:00:00,11527.7,11549.99,11518.06,11525.53,3079.245
8547,2020-08-29 20:00:00,11525.53,11536.95,11500.1,11517.94,2748.346
8548,2020-08-29 21:00:00,11517.94,11521.0,11495.6,11513.08,2026.854
8549,2020-08-29 22:00:00,11513.08,11516.53,11481.08,11483.4,2181.729
8550,2020-08-29 23:00:00,11483.24,11506.35,11459.73,11466.66,2942.559
8551,2020-08-30 00:00:00,11466.27,11514.2,11457.88,11508.1,2626.172
8552,2020-08-30 01:00:00,11508.09,11656.85,11500.32,11623.4,14128.092
8553,2020-08-30 02:00:00,11623.41,11638.89,11607.6,11628.37,5446.843
8554,2020-08-30 03:00:00,11629.46,11632.0,11593.96,11616.36,4130.041
8555,2020-08-30 04:00:00,11616.24,11628.0,11582.21,11590.12,3203.741
8556,2020-08-30 05:00:00,11590.12,11600.0,11568.78,11592.82,3058.491
8557,2020-08-30 06:00:00,11592.83,11609.95,11576.87,11587.03,2307.348
8558,2020-08-30 07:00:00,11587.04,11600.0,11576.5,11595.34,1841.23
8559,2020-08-30 08:00:00,11595.26,11615.0,11556.0,11565.07,5474.146
8560,2020-08-30 09:00:00,11565.08,11598.58,11556.0,11587.51,2760.637
8561,2020-08-30 10:00:00,11587.51,11592.17,11566.0,11569.87,1833.327
8562,2020-08-30 11:00:00,11569.87,11614.5,11562.0,11607.64,3173.902
8563,2020-08-30 12:00:00,11607.19,11620.99,11571.67,11603.79,5859.425
8564,2020-08-30 13:00:00,11603.8,11665.0,11597.01,11630.99,8226.997
8565,2020-08-30 14:00:00,11631.0,11638.97,11605.01,11624.78,3624.192
8566,2020-08-30 15:00:00,11624.78,11665.0,11565.73,11618.57,8691.836
8567,2020-08-30 16:00:00,11618.44,11692.63,11583.29,11670.73,9417.974
8568,2020-08-30 17:00:00,11670.72,11677.69,11639.0,11648.75,3850.656
8569,2020-08-30 18:00:00,11648.74,11661.07,11634.58,11657.37,2244.962
8570,2020-08-30 19:00:00,11657.37,11660.27,11640.01,11649.13,1982.45
8571,2020-08-30 20:00:00,11649.17,11663.47,11625.7,11642.96,2900.411
8572,2020-08-30 21:00:00,11642.95,11648.1,11604.0,11607.85,2678.35
8573,2020-08-30 22:00:00,11607.85,11666.0,11594.38,11660.26,3930.954
8574,2020-08-30 23:00:00,11660.26,11724.12,11652.12,11714.14,9874.495
8575,2020-08-31 00:00:00,11714.13,11730.0,11688.06,11701.0,5741.249
8576,2020-08-31 01:00:00,11700.99,11706.97,11682.0,11692.01,3239.112
8577,2020-08-31 02:00:00,11692.0,11701.64,11677.52,11680.0,2128.523
8578,2020-08-31 03:00:00,11680.0,11692.36,11670.49,11681.3,2214.885
8579,2020-08-31 04:00:00,11681.3,11709.0,11656.0,11667.72,3650.77
8580,2020-08-31 05:00:00,11667.72,11683.06,11656.04,11671.0,2576.536
8581,2020-08-31 06:00:00,11670.99,11680.0,11641.72,11678.01,3186.108
8582,2020-08-31 07:00:00,11678.0,11679.9,11604.3,11625.35,7364.636
8583,2020-08-31 08:00:00,11625.35,11636.92,11580.0,11586.32,6581.637
8584,2020-08-31 09:00:00,11586.31,11622.05,11575.78,11603.0,4197.074
8585,2020-08-31 10:00:00,11603.0,11629.74,11581.11,11615.09,4018.764
8586,2020-08-31 11:00:00,11615.08,11720.0,11611.15,11688.99,12714.877
8587,2020-08-31 12:00:00,11689.17,11769.97,11668.0,11729.94,11437.935
8588,2020-08-31 13:00:00,11728.95,11784.21,11707.0,11720.96,13591.464
8589,2020-08-31 14:00:00,11720.96,11745.0,11686.23,11737.04,7272.059
8590,2020-08-31 15:00:00,11737.03,11749.96,11705.92,11748.99,4419.086
8591,2020-08-31 16:00:00,11749.0,11759.0,11712.2,11721.54,4304.249
8592,2020-08-31 17:00:00,11721.54,11736.85,11702.01,11719.72,3579.227
8593,2020-08-31 18:00:00,11719.72,11744.3,11714.0,11723.17,2787.896
8594,2020-08-31 19:00:00,11723.17,11743.0,11715.0,11730.17,2290.052
